sss_year,state,filing_status,variable_name,type,calculation_method,income_min,income_max,num_children,youngest_child,value
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,9,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,9,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,9,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,9,school,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,9,school,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,9,school,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,9,school,0.6
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,9,school,0.65
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,9,school,0.7
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,9,school,0.66
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,9,school,0.61
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,9,school,0.56
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,9,school,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,9,school,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,9,school,0.42
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,9,school,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,9,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,9,school,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,9,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,9,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,9,school,0.05
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,9,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,9,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,9,school,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,8,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,8,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,8,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,8,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,8,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,8,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,8,infant,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,8,infant,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,8,infant,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,8,infant,0.75
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,8,infant,0.71
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,8,infant,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,8,infant,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,8,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,8,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,8,infant,0.47
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,8,infant,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,8,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,8,infant,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,8,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,8,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,8,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,8,infant,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,8,infant,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,8,infant,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,8,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,8,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,8,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,8,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,8,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,8,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,8,presch,0.58
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,8,presch,0.63
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,8,presch,0.68
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,8,presch,0.73
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,8,presch,0.69
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,8,presch,0.64
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,8,presch,0.59
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,8,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,8,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,8,presch,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,8,presch,0.43
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,8,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,8,presch,0.33
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,8,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,8,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,8,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,8,presch,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,8,presch,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,8,presch,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,8,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,8,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,8,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,8,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,8,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,8,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,8,school,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,8,school,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,8,school,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,8,school,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,8,school,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,8,school,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,8,school,0.56
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,8,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,8,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,8,school,0.42
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,8,school,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,8,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,8,school,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,8,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,8,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,8,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,8,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,8,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,8,school,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,5415,10,infant,0.1
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,10,infant,0.2
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,10,infant,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,10,infant,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,10,infant,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,10,infant,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,10,infant,0.6
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,10,infant,0.65
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,10,infant,0.7
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,10,infant,0.75
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,10,infant,0.71
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,10,infant,0.66
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,10,infant,0.61
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,10,infant,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,10,infant,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,10,infant,0.47
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,10,infant,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,10,infant,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,10,infant,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,10,infant,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,10,infant,0.2
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,10,infant,0.1
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,10,infant,0.06
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,10,infant,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,10,infant,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,5415,10,presch,0.08
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,10,presch,0.18
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,10,presch,0.28
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,10,presch,0.38
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,10,presch,0.48
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,10,presch,0.53
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,10,presch,0.58
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,10,presch,0.63
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,10,presch,0.68
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,10,presch,0.73
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,10,presch,0.69
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,10,presch,0.64
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,10,presch,0.59
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,10,presch,0.53
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,10,presch,0.48
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,10,presch,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,10,presch,0.43
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,10,presch,0.38
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,10,presch,0.33
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,10,presch,0.28
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,10,presch,0.18
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,10,presch,0.08
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,10,presch,0.06
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,10,presch,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,10,presch,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,5415,10,school,0.05
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,10,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,10,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,10,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,10,school,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,10,school,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,10,school,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,10,school,0.6
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,10,school,0.65
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,10,school,0.7
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,10,school,0.66
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,10,school,0.61
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,10,school,0.56
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,10,school,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,10,school,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,10,school,0.42
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,10,school,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,10,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,10,school,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,10,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,10,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,10,school,0.05
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,10,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,10,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,10,school,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,9,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,9,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,9,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,9,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,9,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,9,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,9,infant,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,9,infant,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,9,infant,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,9,infant,0.75
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,9,infant,0.71
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,9,infant,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,9,infant,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,9,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,9,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,9,infant,0.47
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,9,infant,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,9,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,9,infant,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,9,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,9,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,9,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,9,infant,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,9,infant,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,9,infant,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,9,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,9,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,9,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,9,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,9,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,9,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,9,presch,0.58
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,9,presch,0.63
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,9,presch,0.68
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,9,presch,0.73
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,9,presch,0.69
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,9,presch,0.64
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,9,presch,0.59
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,9,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,9,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,9,presch,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,9,presch,0.43
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,9,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,9,presch,0.33
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,9,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,9,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,9,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,9,presch,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,9,presch,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,9,presch,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,9,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,9,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,9,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,9,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,9,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,9,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,9,school,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,9,school,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,9,school,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,9,school,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,9,school,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,9,school,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,9,school,0.56
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,9,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,9,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,9,school,0.42
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,9,school,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,9,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,9,school,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,9,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,9,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,9,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,9,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,9,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,9,school,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,10,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,10,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,10,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,10,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,10,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,10,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,10,infant,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,10,infant,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,10,infant,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,10,infant,0.75
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,10,infant,0.71
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,10,infant,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,10,infant,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,10,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,10,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,10,infant,0.47
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,10,infant,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,10,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,10,infant,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,10,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,10,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,10,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,10,infant,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,10,infant,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,10,infant,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,10,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,10,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,10,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,10,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,10,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,10,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,10,presch,0.58
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,10,presch,0.63
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,10,presch,0.68
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,10,presch,0.73
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,10,presch,0.69
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,10,presch,0.64
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,10,presch,0.59
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,10,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,10,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,10,presch,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,10,presch,0.43
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,10,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,10,presch,0.33
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,10,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,10,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,10,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,10,presch,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,10,presch,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,10,presch,0
